MillisSinceEpoch,TempoVideo,AnimacaoAtual,ValorMapeado,Valor,FrameNumber
1755011793152,138250.00,2,1.000,1.5839999,3318
1755011793206,138291.67,2,1.000,1.5839999,3319
1755011793243,138333.34,2,1.000,1.5839999,3320
1755011793280,138375.00,2,1.000,1.5839999,3321
1755011793334,138416.67,2,1.000,1.5839999,3322
1755011793371,138458.34,2,1.000,1.5839999,3323
1755011793410,138500.00,2,1.000,1.5839999,3324
1755011793446,138541.67,2,1.000,1.5839999,3325
1755011793484,138583.34,2,1.000,1.5839999,3326
1755011793538,138625.00,2,1.000,1.5839999,3327
1755011793575,138666.67,2,1.000,1.5839999,3328
1755011793611,138708.34,2,1.000,1.5839999,3329
1755011793665,138750.00,2,1.000,1.5839999,3330
1755011793702,138791.67,2,1.000,1.5839999,3331
1755011793739,138833.34,2,1.000,1.5839999,3332
1755011793775,138875.00,2,1.000,1.5839999,3333
1755011793829,138916.67,2,1.000,1.5839999,3334
1755011793866,138958.34,2,1.000,1.5839999,3335
1755011793903,139000.00,2,1.000,1.5839999,3336
1755011793957,139041.67,2,1.000,1.5839999,3337
1755011793993,139083.34,2,1.000,1.5839999,3338
1755011794030,139125.00,2,1.000,1.5839999,3339
1755011794084,139166.67,2,1.000,1.5839999,3340
1755011794121,139208.34,2,1.000,1.5839999,3341
1755011794157,139250.00,2,1.000,1.5839999,3342
1755011794194,139291.67,2,1.000,1.5839999,3343
1755011794249,139333.34,2,1.000,1.5839999,3344
1755011794286,139375.00,2,1.000,1.5839999,3345
1755011794323,139416.67,2,1.000,1.5839999,3346
1755011794360,139458.34,2,1.000,1.5839999,3347
1755011794414,139500.00,2,1.000,1.5839999,3348
1755011794450,139541.67,2,1.000,1.5839999,3349
1755011794488,139583.34,2,1.000,1.5839999,3350
1755011794542,139625.00,2,1.000,1.5839999,3351
1755011794579,139666.67,2,1.000,1.5839999,3352
1755011794616,139708.34,2,1.000,1.5839999,3353
1755011794652,139750.00,2,1.000,1.5839999,3354
1755011794706,139791.67,2,1.000,1.5839999,3355
1755011794743,139833.34,2,1.000,1.5839999,3356
1755011794780,139875.00,2,1.000,1.5839999,3357
1755011794834,139916.67,2,1.000,1.5839999,3358
1755011794871,139958.34,2,1.000,1.5839999,3359
1755011794908,140000.00,2,1.000,1.5839999,3360
1755011794944,140041.67,2,1.000,1.5839999,3361
1755011794998,140083.34,2,1.000,1.5839999,3362
1755011795035,140125.00,2,1.000,1.5839999,3363
1755011795071,140166.67,2,1.000,1.5839999,3364
1755011795126,140208.34,2,1.000,1.5839999,3365
1755011795162,140250.00,2,1.000,1.5839999,3366
1755011795199,140291.67,2,1.000,1.5839999,3367
1755011795236,140333.34,2,1.000,1.5839999,3368
1755011795290,140375.00,2,1.000,1.5839999,3369
1755011795327,140416.67,2,1.000,1.5839999,3370
1755011795364,140458.34,2,1.000,1.5839999,3371
1755011795401,140500.00,2,1.000,1.5839999,3372
1755011795455,140541.67,2,1.000,1.5839999,3373
1755011795492,140583.34,2,1.000,1.5839999,3374
1755011795528,140625.00,2,1.000,1.5839999,3375
1755011795582,140666.67,2,1.000,1.5839999,3376
1755011795619,140708.34,2,1.000,1.5839999,3377
1755011795656,140750.00,2,1.000,1.5839999,3378
1755011795693,140791.67,2,1.000,1.5839999,3379
1755011795747,140833.34,2,1.000,1.5839999,3380
1755011795784,140875.00,2,1.000,1.5839999,3381
1755011795821,140916.67,2,1.000,1.5839999,3382
1755011795875,140958.34,2,1.000,1.5839999,3383
1755011795912,141000.00,2,1.000,1.5839999,3384
1755011795949,141041.67,2,1.000,1.5839999,3385
1755011795986,141083.34,2,1.000,1.5839999,3386
1755011796040,141125.00,2,1.000,1.5839999,3387
1755011796077,141166.67,2,1.000,1.5839999,3388
1755011796114,141208.34,2,1.000,1.5839999,3389
1755011796150,141250.00,2,1.000,1.5839999,3390
1755011796204,141291.67,2,1.000,1.5839999,3391
1755011796241,141333.34,2,1.000,1.5839999,3392
1755011796278,141375.00,2,1.000,1.5839999,3393
1755011796332,141416.67,2,1.000,1.5839999,3394
1755011796369,141458.34,2,1.000,1.5839999,3395
1755011796406,141500.00,2,1.000,1.5839999,3396
1755011796443,141541.67,2,1.000,1.5839999,3397
1755011796497,141583.34,2,1.000,1.5839999,3398
1755011796534,141625.00,2,1.000,1.5839999,3399
1755011796571,141666.67,2,1.000,1.5839999,3400
1755011796625,141708.34,2,1.000,1.5839999,3401
1755011796662,141750.00,2,1.000,1.5839999,3402
1755011796699,141791.67,2,1.000,1.5839999,3403
1755011796736,141833.34,2,1.000,1.5839999,3404
1755011796790,141875.00,2,1.000,1.5839999,3405
1755011796827,141916.67,2,1.000,1.5839999,3406
1755011796864,141958.34,2,1.000,1.5839999,3407
1755011796918,142000.00,2,1.000,1.5839999,3408
1755011796955,142041.67,2,1.000,1.5839999,3409
1755011796991,142083.34,2,1.000,1.5839999,3410
1755011797028,142125.00,2,1.000,1.5839999,3411
1755011797082,142166.67,2,1.000,1.5839999,3412
1755011797118,142208.34,2,1.000,1.5839999,3413
1755011797155,142250.00,2,1.000,1.5839999,3414
1755011797192,142291.67,2,1.000,1.5839999,3415
1755011797246,142333.34,2,1.000,1.5839999,3416
1755011797283,142375.00,2,1.000,1.5839999,3417
1755011797320,142416.67,2,1.000,1.5839999,3418
1755011797374,142458.34,2,1.000,1.5839999,3419
1755011797410,142500.00,2,1.000,1.5839999,3420
1755011797447,142541.67,2,1.000,1.5839999,3421
1755011797485,142583.34,2,1.000,1.5839999,3422
1755011797539,142625.00,2,1.000,1.5839999,3423
1755011797576,142666.67,2,1.000,1.5839999,3424
1755011797613,142708.34,2,1.000,1.5839999,3425
1755011797667,142750.00,2,1.000,1.5839999,3426
1755011797703,142791.67,2,1.000,1.5839999,3427
1755011797740,142833.34,2,1.000,1.5839999,3428
1755011797777,142875.00,2,1.000,1.5839999,3429
1755011797831,142916.67,2,1.000,1.5839999,3430
1755011797868,142958.34,2,1.000,1.5839999,3431
1755011797905,143000.00,2,1.000,1.5839999,3432
1755011797959,143041.67,2,1.000,1.5839999,3433
1755011797995,143083.34,2,1.000,1.5839999,3434
1755011798032,143125.00,2,1.000,1.5839999,3435
1755011798069,143166.67,2,1.000,1.5839999,3436
1755011798123,143208.34,2,1.000,1.5839999,3437
1755011798160,143250.00,2,1.000,1.5839999,3438
1755011798196,143291.67,2,1.000,1.5839999,3439
1755011798250,143333.34,2,1.000,1.5839999,3440
1755011798287,143375.00,2,1.000,1.5839999,3441
1755011798324,143416.67,2,1.000,1.5839999,3442
1755011798361,143458.34,2,1.000,1.5839999,3443
1755011798415,143500.00,2,1.000,1.5839999,3444
1755011798452,143541.67,2,1.000,1.5839999,3445
1755011798488,143583.34,2,1.000,1.5839999,3446
1755011798542,143625.00,2,1.000,1.5839999,3447
1755011798580,143666.67,2,1.000,1.5839999,3448
1755011798617,143708.34,2,1.000,1.5839999,3449
1755011798653,143750.00,2,1.000,1.5839999,3450
1755011798707,143791.67,2,1.000,1.5839999,3451
1755011798744,143833.34,2,1.000,1.5839999,3452
1755011798781,143875.00,2,1.000,1.5839999,3453
1755011798818,143916.67,2,1.000,1.5839999,3454
1755011798872,143958.34,2,1.000,1.5839999,3455
1755011798909,144000.00,2,1.000,1.5839999,3456
1755011798946,144041.67,2,1.000,1.5839999,3457
1755011799000,144083.34,2,1.000,1.5839999,3458
1755011799036,144125.00,2,1.000,1.5839999,3459
1755011799073,144166.67,2,1.000,1.5839999,3460
1755011799110,144208.34,2,1.000,1.5839999,3461
1755011799164,144250.00,2,1.000,1.5839999,3462
1755011799201,144291.67,2,1.000,1.5839999,3463
1755011799237,144333.34,2,1.000,1.5839999,3464
1755011799291,144375.00,2,1.000,1.5839999,3465
1755011799328,144416.67,2,1.000,1.5839999,3466
1755011799365,144458.34,2,1.000,1.5839999,3467
1755011799402,144500.00,2,1.000,1.5839999,3468
1755011799456,144541.67,2,1.000,1.5839999,3469
1755011799492,144583.34,2,1.000,1.5839999,3470
1755011799529,144625.00,2,1.000,1.5839999,3471
1755011799583,144666.67,2,1.000,1.5839999,3472
1755011799620,144708.34,2,1.000,1.5839999,3473
1755011799658,144750.00,2,1.000,1.5839999,3474
1755011799694,144791.67,2,1.000,1.5839999,3475
1755011799748,144833.34,2,1.000,1.5839999,3476
1755011799785,144875.00,2,1.000,1.5839999,3477
1755011799822,144916.67,2,1.000,1.5839999,3478
1755011799876,144958.34,2,1.000,1.5839999,3479
1755011799912,145000.00,2,1.000,1.5839999,3480
1755011799950,145041.67,2,1.000,1.5839999,3481
1755011799987,145083.34,2,1.000,1.5839999,3482
1755011800041,145125.00,2,1.000,1.5839999,3483
1755011800078,145166.67,2,1.000,1.5839999,3484
1755011800115,145208.34,2,1.000,1.5839999,3485
1755011800151,145250.00,2,1.000,1.5839999,3486
1755011800205,145291.67,2,1.000,1.5839999,3487
1755011800242,145333.34,2,1.000,1.5839999,3488
1755011800279,145375.00,2,1.000,1.5839999,3489
1755011800332,145416.67,2,1.000,1.5839999,3490
1755011800369,145458.34,2,1.000,1.5839999,3491
1755011800406,145500.00,2,1.000,1.5839999,3492
1755011800443,145541.67,2,1.000,1.5839999,3493
1755011800497,145583.34,2,1.000,1.5839999,3494
1755011800534,145625.00,2,1.000,1.5839999,3495
1755011800571,145666.67,2,1.000,1.5839999,3496
1755011800625,145708.34,2,1.000,1.5839999,3497
1755011800661,145750.00,2,1.000,1.5839999,3498
1755011800698,145791.67,2,1.000,1.5839999,3499
1755011800735,145833.34,2,1.000,1.5839999,3500
1755011800790,145875.00,2,1.000,1.5839999,3501
1755011800827,145916.67,2,1.000,1.5839999,3502
1755011800863,145958.34,2,1.000,1.5839999,3503
1755011800917,146000.00,2,1.000,1.5839999,3504
1755011800954,146041.67,2,1.000,1.5839999,3505
1755011800991,146083.34,2,1.000,1.5839999,3506
1755011801028,146125.00,2,1.000,1.5839999,3507
1755011801082,146166.67,2,1.000,1.5839999,3508
1755011801119,146208.34,2,1.000,1.5839999,3509
1755011801156,146250.00,2,1.000,1.5839999,3510
1755011801210,146291.67,2,1.000,1.5839999,3511
1755011801246,146333.34,2,1.000,1.5839999,3512
1755011801283,146375.00,2,1.000,1.5839999,3513
1755011801320,146416.67,2,1.000,1.5839999,3514
1755011801374,146458.34,2,1.000,1.5839999,3515
1755011801411,146500.00,2,1.000,1.5839999,3516
1755011801448,146541.67,2,1.000,1.5839999,3517
1755011801485,146583.34,2,1.000,1.5839999,3518
1755011801539,146625.00,2,1.000,1.5839999,3519
1755011801575,146666.67,2,1.000,1.5839999,3520
1755011801612,146708.34,2,1.000,1.5839999,3521
1755011801666,146750.00,2,1.000,1.5839999,3522
1755011801703,146791.67,2,1.000,1.5839999,3523
1755011801740,146833.34,2,1.000,1.5839999,3524
1755011801776,146875.00,2,1.000,1.5839999,3525
1755011801831,146916.67,2,1.000,1.5839999,3526
1755011801868,146958.34,2,1.000,1.5839999,3527
1755011801905,147000.00,2,1.000,1.5839999,3528
1755011801959,147041.67,2,1.000,1.5839999,3529
1755011801996,147083.34,2,1.000,1.5839999,3530
1755011802032,147125.00,2,1.000,1.5839999,3531
1755011802069,147166.67,2,1.000,1.5839999,3532
1755011802124,147208.34,2,1.000,1.5839999,3533
1755011802161,147250.00,2,1.000,1.5839999,3534
1755011802197,147291.67,2,1.000,1.5839999,3535
1755011802251,147333.34,2,1.000,1.5839999,3536
1755011802288,147375.00,2,1.000,1.5839999,3537
1755011802325,147416.67,2,1.000,1.5839999,3538
1755011802362,147458.34,2,1.000,1.5839999,3539
1755011802415,147500.00,2,1.000,1.5839999,3540
1755011802452,147541.67,2,1.000,1.5839999,3541
1755011802489,147583.34,2,1.000,1.5839999,3542
1755011802526,147625.00,2,1.000,1.5839999,3543
1755011802580,147666.67,2,1.000,1.5839999,3544
1755011802617,147708.34,2,1.000,1.5839999,3545
1755011802654,147750.00,2,1.000,1.5839999,3546
1755011802708,147791.67,2,1.000,1.5839999,3547
1755011802744,147833.34,2,1.000,1.5839999,3548
1755011802781,147875.00,2,1.000,1.5839999,3549
1755011802818,147916.67,2,1.000,1.5839999,3550
1755011802872,147958.34,2,1.000,1.5839999,3551
1755011802909,148000.00,2,1.000,1.5839999,3552
1755011802946,148041.67,2,1.000,1.5839999,3553
1755011803001,148083.34,2,1.000,1.5839999,3554
1755011803037,148125.00,2,1.000,1.5839999,3555
1755011803074,148166.67,2,1.000,1.5839999,3556
1755011803111,148208.34,2,1.000,1.5839999,3557
1755011803164,148250.00,2,1.000,1.5839999,3558
1755011803202,148291.67,2,1.000,1.5839999,3559
1755011803239,148333.34,2,1.000,1.5839999,3560
1755011803293,148375.00,2,1.000,1.5839999,3561
1755011803330,148416.67,2,1.000,1.5839999,3562
1755011803366,148458.34,2,1.000,1.5839999,3563
1755011803403,148500.00,2,1.000,1.5839999,3564
1755011803458,148541.67,2,1.000,1.5839999,3565
1755011803494,148583.34,2,1.000,1.5839999,3566
1755011803531,148625.00,2,1.000,1.5839999,3567
1755011803568,148666.67,2,1.000,1.5839999,3568
1755011803622,148708.34,2,1.000,1.5839999,3569
1755011803659,148750.00,2,1.000,1.5839999,3570
1755011803695,148791.67,2,1.000,1.5839999,3571
1755011803749,148833.34,2,1.000,1.5839999,3572
1755011803786,148875.00,2,1.000,1.5839999,3573
1755011803823,148916.67,2,1.000,1.5839999,3574
1755011803860,148958.34,2,1.000,1.5839999,3575
1755011803914,149000.00,2,1.000,1.5839999,3576
1755011803951,149041.67,2,1.000,1.5839999,3577
1755011803988,149083.34,2,1.000,1.5839999,3578
1755011804042,149125.00,2,1.000,1.5839999,3579
1755011804078,149166.67,2,1.000,1.5839999,3580
1755011804115,149208.34,2,1.000,1.5839999,3581
1755011804152,149250.00,2,1.000,1.5839999,3582
1755011804206,149291.67,2,1.000,1.5839999,3583
1755011804242,149333.34,2,1.000,1.5839999,3584
1755011804280,149375.00,2,1.000,1.5839999,3585
1755011804334,149416.67,2,1.000,1.5839999,3586
1755011804370,149458.34,2,1.000,1.5839999,3587
1755011804407,149500.00,2,1.000,1.5839999,3588
1755011804444,149541.67,2,1.000,1.5839999,3589
1755011804498,149583.34,2,1.000,1.5839999,3590
1755011804535,149625.00,2,1.000,1.5839999,3591
1755011804572,149666.67,2,1.000,1.5839999,3592
1755011804626,149708.34,2,1.000,1.5839999,3593
1755011804662,149750.00,2,1.000,1.5839999,3594
1755011804699,149791.67,2,1.000,1.5839999,3595
1755011804735,149833.34,2,1.000,1.5839999,3596
1755011804789,149875.00,2,1.000,1.5839999,3597
1755011804826,149916.67,2,1.000,1.5839999,3598
1755011804863,149958.34,2,1.000,1.5839999,3599
1755011804917,150000.00,2,1.000,1.5839999,3600
1755011804954,150041.67,2,1.000,1.5839999,3601
1755011804991,150083.34,2,1.000,1.5839999,3602
1755011805028,150125.00,2,1.000,1.5839999,3603
1755011805083,150166.67,2,1.000,1.5839999,3604
1755011805119,150208.34,2,1.000,1.5839999,3605
1755011805156,150250.00,2,1.000,1.5839999,3606
1755011805193,150291.67,2,1.000,1.5839999,3607
1755011805247,150333.34,2,1.000,1.5839999,3608
1755011805284,150375.00,2,1.000,1.5839999,3609
1755011805321,150416.67,2,1.000,1.5839999,3610
1755011805375,150458.34,2,1.000,1.5839999,3611
1755011805439,150500.00,3,1.000,1.5839999,3612
1755011805477,150541.67,3,1.000,1.5839999,3613
1755011805516,150583.34,3,1.000,1.5839999,3614
1755011805555,150625.00,3,1.000,1.5839999,3615
1755011805594,150666.67,3,1.000,1.5839999,3616
1755011805632,150708.34,3,1.000,1.5839999,3617
1755011805671,150750.00,3,1.000,1.5839999,3618
1755011805709,150791.67,3,1.000,1.5839999,3619
1755011805749,150833.34,3,1.000,1.5839999,3620
1755011805787,150875.00,3,1.000,1.5839999,3621
1755011805826,150916.67,3,1.000,1.5839999,3622
1755011805864,150958.34,3,1.000,1.5839999,3623
1755011805904,151000.00,3,1.000,1.5839999,3624
1755011805979,151041.67,3,1.000,1.5839999,3625
1755011806017,151083.34,3,1.000,1.5839999,3626
1755011806055,151125.00,3,1.000,1.5839999,3627
1755011806094,151166.67,3,1.000,1.5839999,3628
1755011806132,151208.34,3,1.000,1.5839999,3629
1755011806171,151250.00,3,1.000,1.5839999,3630
1755011806209,151291.67,3,1.000,1.5839999,3631
1755011806248,151333.34,3,1.000,1.5839999,3632
1755011806287,151375.00,3,1.000,1.5839999,3633
1755011806325,151416.67,3,1.000,1.5839999,3634
1755011806364,151458.34,3,1.000,1.5839999,3635
1755011806403,151500.00,3,1.000,1.5839999,3636
1755011806478,151541.67,3,1.000,1.5839999,3637
1755011806516,151583.34,3,1.000,1.5839999,3638
1755011806555,151625.00,3,1.000,1.5839999,3639
1755011806593,151666.67,3,1.000,1.5839999,3640
1755011806632,151708.34,3,1.000,1.5839999,3641
1755011806670,151750.00,3,1.000,1.5839999,3642
1755011806708,151791.67,3,1.000,1.5839999,3643
1755011806747,151833.34,3,1.000,1.5839999,3644
1755011806786,151875.00,3,1.000,1.5839999,3645
1755011806824,151916.67,3,1.000,1.5839999,3646
1755011806863,151958.34,3,1.000,1.5839999,3647
1755011806938,152000.00,3,1.000,1.5839999,3648
1755011806976,152041.67,3,1.000,1.5839999,3649
1755011807015,152083.34,3,1.000,1.5839999,3650
1755011807053,152125.00,3,1.000,1.5839999,3651
1755011807092,152166.67,3,1.000,1.5839999,3652
1755011807130,152208.34,3,1.000,1.5839999,3653
1755011807168,152250.00,3,1.000,1.5839999,3654
1755011807206,152291.67,3,1.000,1.5839999,3655
1755011807245,152333.34,3,1.000,1.5839999,3656
1755011807284,152375.00,3,1.000,1.5839999,3657
1755011807322,152416.67,3,1.000,1.5839999,3658
1755011807361,152458.34,3,1.000,1.5839999,3659
1755011807436,152500.00,3,1.000,1.5839999,3660
1755011807475,152541.67,3,1.000,1.5839999,3661
1755011807513,152583.34,3,1.000,1.5839999,3662
1755011807551,152625.00,3,1.000,1.5839999,3663
1755011807589,152666.67,3,1.000,1.5839999,3664
1755011807628,152708.34,3,1.000,1.5839999,3665
1755011807666,152750.00,3,1.000,1.5839999,3666
1755011807705,152791.67,3,1.000,1.5839999,3667
1755011807744,152833.34,3,1.000,1.5839999,3668
1755011807782,152875.00,3,1.000,1.5839999,3669
1755011807821,152916.67,3,1.000,1.5839999,3670
1755011807896,152958.34,3,1.000,1.5839999,3671
1755011807934,153000.00,3,1.000,1.5839999,3672
1755011807973,153041.67,3,1.000,1.5839999,3673
1755011808011,153083.34,3,1.000,1.5839999,3674
1755011808050,153125.00,3,1.000,1.5839999,3675
1755011808088,153166.67,3,1.000,1.5839999,3676
1755011808126,153208.34,3,1.000,1.5839999,3677
1755011808165,153250.00,3,1.000,1.5839999,3678
1755011808203,153291.67,3,1.000,1.5839999,3679
1755011808242,153333.34,3,1.000,1.5839999,3680
1755011808281,153375.00,3,1.000,1.5839999,3681
1755011808319,153416.67,3,1.000,1.5839999,3682
1755011808394,153458.34,3,1.000,1.5839999,3683
1755011808433,153500.00,3,1.000,1.5839999,3684
1755011808471,153541.67,3,1.000,1.5839999,3685
1755011808509,153583.34,3,1.000,1.5839999,3686
1755011808548,153625.00,3,1.000,1.5839999,3687
1755011808586,153666.67,3,1.000,1.5839999,3688
1755011808624,153708.34,3,1.000,1.5839999,3689
1755011808663,153750.00,3,1.000,1.5839999,3690
1755011808701,153791.67,3,1.000,1.5839999,3691
1755011808740,153833.34,3,1.000,1.5839999,3692
1755011808778,153875.00,3,1.000,1.5839999,3693
1755011808852,153916.67,3,1.000,1.5839999,3694
1755011808891,153958.34,3,1.000,1.5839999,3695
1755011808929,154000.00,3,1.000,1.5839999,3696
1755011808968,154041.67,3,1.000,1.5839999,3697
1755011809006,154083.34,3,1.000,1.5839999,3698
1755011809045,154125.00,3,1.000,1.5839999,3699
1755011809083,154166.67,3,1.000,1.5839999,3700
1755011809122,154208.34,3,1.000,1.5839999,3701
1755011809160,154250.00,3,1.000,1.5839999,3702
1755011809199,154291.67,3,1.000,1.5839999,3703
1755011809238,154333.34,3,1.000,1.5839999,3704
1755011809312,154375.00,3,1.000,1.5839999,3705
1755011809351,154416.67,3,1.000,1.5839999,3706
1755011809390,154458.34,3,1.000,1.5839999,3707
1755011809428,154500.00,3,1.000,1.5839999,3708
1755011809467,154541.67,3,1.000,1.5839999,3709
1755011809505,154583.34,3,1.000,1.5839999,3710
1755011809543,154625.00,3,1.000,1.5839999,3711
1755011809582,154666.67,3,1.000,1.5839999,3712
1755011809620,154708.34,3,1.000,1.5839999,3713
1755011809659,154750.00,3,1.000,1.5839999,3714
1755011809698,154791.67,3,1.000,1.5839999,3715
1755011809736,154833.34,3,1.000,1.5839999,3716
1755011809811,154875.00,3,1.000,1.5839999,3717
1755011809850,154916.67,3,1.000,1.5839999,3718
1755011809888,154958.34,3,1.000,1.5839999,3719
1755011809926,155000.00,3,1.000,1.5839999,3720
1755011809965,155041.67,3,1.000,1.5839999,3721
1755011810003,155083.34,3,1.000,1.5839999,3722
1755011810045,155125.00,3,1.000,1.5839999,3723
1755011810083,155166.67,3,1.000,1.5839999,3724
1755011810121,155208.34,3,1.000,1.5839999,3725
1755011810160,155250.00,3,1.000,1.5839999,3726
1755011810199,155291.67,3,1.000,1.5839999,3727
1755011810237,155333.34,3,1.000,1.5839999,3728
1755011810312,155375.00,3,1.000,1.5839999,3729
1755011810351,155416.67,3,1.000,1.5839999,3730
1755011810389,155458.34,3,1.000,1.5839999,3731
1755011810427,155500.00,3,1.000,1.5839999,3732
1755011810465,155541.67,3,1.000,1.5839999,3733
1755011810504,155583.34,3,1.000,1.5839999,3734
1755011810542,155625.00,3,1.000,1.5839999,3735
1755011810580,155666.67,3,1.000,1.5839999,3736
1755011810619,155708.34,3,1.000,1.5839999,3737
1755011810657,155750.00,3,1.000,1.5839999,3738
1755011810696,155791.67,3,1.000,1.5839999,3739
1755011810771,155833.34,3,1.000,1.5839999,3740
1755011810809,155875.00,3,1.000,1.5839999,3741
1755011810847,155916.67,3,1.000,1.5839999,3742
1755011810886,155958.34,3,1.000,1.5839999,3743
1755011810924,156000.00,3,1.000,1.5839999,3744
1755011810962,156041.67,3,1.000,1.5839999,3745
1755011811001,156083.34,3,1.000,1.5839999,3746
1755011811039,156125.00,3,1.000,1.5839999,3747
1755011811078,156166.67,3,1.000,1.5839999,3748
1755011811116,156208.34,3,1.000,1.5839999,3749
1755011811155,156250.00,3,1.000,1.5839999,3750
1755011811230,156291.67,3,1.000,1.5839999,3751
1755011811269,156333.34,3,1.000,1.5839999,3752
1755011811307,156375.00,3,1.000,1.5839999,3753
1755011811345,156416.67,3,1.000,1.5839999,3754
1755011811383,156458.34,3,1.000,1.5839999,3755
1755011811422,156500.00,3,1.000,1.5839999,3756
1755011811460,156541.67,3,1.000,1.5839999,3757
1755011811498,156583.34,3,1.000,1.5839999,3758
1755011811538,156625.00,3,1.000,1.5839999,3759
1755011811576,156666.67,3,1.000,1.5839999,3760
1755011811614,156708.34,3,1.000,1.5839999,3761
1755011811652,156750.00,3,1.000,1.5839999,3762
1755011811728,156791.67,3,1.000,1.5839999,3763
1755011811766,156833.34,3,1.000,1.5839999,3764
1755011811804,156875.00,3,1.000,1.5839999,3765
1755011811842,156916.67,3,1.000,1.5839999,3766
1755011811881,156958.34,3,1.000,1.5839999,3767
1755011811919,157000.00,3,1.000,1.5839999,3768
1755011811958,157041.67,3,1.000,1.5839999,3769
1755011811997,157083.34,3,1.000,1.5839999,3770
1755011812035,157125.00,3,1.000,1.5839999,3771
1755011812073,157166.67,3,1.000,1.5839999,3772
1755011812111,157208.34,3,1.000,1.5839999,3773
1755011812186,157250.00,3,1.000,1.5839999,3774
1755011812225,157291.67,3,1.000,1.5839999,3775
1755011812263,157333.34,3,1.000,1.5839999,3776
1755011812302,157375.00,3,1.000,1.5839999,3777
1755011812340,157416.67,3,1.000,1.5839999,3778
1755011812378,157458.34,3,1.000,1.5839999,3779
1755011812416,157500.00,3,1.000,1.5839999,3780
1755011812456,157541.67,3,1.000,1.5839999,3781
1755011812494,157583.34,3,1.000,1.5839999,3782
1755011812532,157625.00,3,1.000,1.5839999,3783
1755011812571,157666.67,3,1.000,1.5839999,3784
1755011812646,157708.34,3,1.000,1.5839999,3785
1755011812684,157750.00,3,1.000,1.5839999,3786
1755011812723,157791.67,3,1.000,1.5839999,3787
1755011812761,157833.34,3,1.000,1.5839999,3788
1755011812799,157875.00,3,1.000,1.5839999,3789
1755011812838,157916.67,3,1.000,1.5839999,3790
1755011812876,157958.34,3,1.000,1.5839999,3791
1755011812915,158000.00,3,1.000,1.5839999,3792
1755011812953,158041.67,3,1.000,1.5839999,3793
1755011812992,158083.34,3,1.000,1.5839999,3794
1755011813030,158125.00,3,1.000,1.5839999,3795
1755011813069,158166.67,3,1.000,1.5839999,3796
1755011813143,158208.34,3,1.000,1.5839999,3797
1755011813182,158250.00,3,1.000,1.5839999,3798
1755011813220,158291.67,3,1.000,1.5839999,3799
1755011813259,158333.34,3,1.000,1.5839999,3800
1755011813297,158375.00,3,1.000,1.5839999,3801
1755011813335,158416.67,3,1.000,1.5839999,3802
1755011813374,158458.34,3,1.000,1.5839999,3803
1755011813413,158500.00,3,1.000,1.5839999,3804
1755011813451,158541.67,3,1.000,1.5839999,3805
1755011813489,158583.34,3,1.000,1.5839999,3806
1755011813528,158625.00,3,1.000,1.5839999,3807
1755011813602,158666.67,3,1.000,1.5839999,3808
1755011813641,158708.34,3,1.000,1.5839999,3809
1755011813679,158750.00,3,1.000,1.5839999,3810
1755011813718,158791.67,3,1.000,1.5839999,3811
1755011813756,158833.34,3,1.000,1.5839999,3812
1755011813794,158875.00,3,1.000,1.5839999,3813
1755011813833,158916.67,3,1.000,1.5839999,3814
1755011813871,158958.34,3,1.000,1.5839999,3815
1755011813910,159000.00,3,1.000,1.5839999,3816
1755011813948,159041.67,3,1.000,1.5839999,3817
1755011813987,159083.34,3,1.000,1.5839999,3818
1755011814062,159125.00,3,1.000,1.5839999,3819
1755011814100,159166.67,3,1.000,1.5839999,3820
1755011814138,159208.34,3,1.000,1.5839999,3821
1755011814176,159250.00,3,1.000,1.5839999,3822
1755011814215,159291.67,3,1.000,1.5839999,3823
1755011814253,159333.34,3,1.000,1.5839999,3824
1755011814292,159375.00,3,1.000,1.5839999,3825
1755011814330,159416.67,3,1.000,1.5839999,3826
1755011814369,159458.34,3,1.000,1.5839999,3827
1755011814407,159500.00,3,1.000,1.5839999,3828
1755011814446,159541.67,3,1.000,1.5839999,3829
1755011814520,159583.34,3,1.000,1.5839999,3830
1755011814558,159625.00,3,1.000,1.5839999,3831
1755011814597,159666.67,3,1.000,1.5839999,3832
1755011814635,159708.34,3,1.000,1.5839999,3833
1755011814673,159750.00,3,1.000,1.5839999,3834
1755011814712,159791.67,3,1.000,1.5839999,3835
1755011814750,159833.34,3,1.000,1.5839999,3836
1755011814789,159875.00,3,1.000,1.5839999,3837
1755011814827,159916.67,3,1.000,1.5839999,3838
1755011814865,159958.34,3,1.000,1.5839999,3839
1755011814905,160000.00,3,1.000,1.5839999,3840
1755011814979,160041.67,3,1.000,1.5839999,3841
1755011815017,160083.34,3,1.000,1.5839999,3842
1755011815056,160125.00,3,1.000,1.5839999,3843
1755011815094,160166.67,3,1.000,1.5839999,3844
1755011815132,160208.34,3,1.000,1.5839999,3845
1755011815171,160250.00,3,1.000,1.5839999,3846
1755011815210,160291.67,3,1.000,1.5839999,3847
1755011815248,160333.34,3,1.000,1.5839999,3848
1755011815287,160375.00,3,1.000,1.5839999,3849
1755011815325,160416.67,3,1.000,1.5839999,3850
1755011815364,160458.34,3,1.000,1.5839999,3851
1755011815439,160500.00,3,1.000,1.5839999,3852
1755011815477,160541.67,3,1.000,1.5839999,3853
